수송일자,역명,승하차구분,승하차수,태풍,폭염,기온,강수량,상대습도,출퇴근,월요일,화요일,수요일,목요일,금요일,토요일,일월날짜,승하차,cue,습도,적설,파업,IsHoliday,이전 승하차수,일주일 전 승하차 수,잠실 스포츠
2022-11-05,건대입구,승차,688.0,0.0,0.0,1.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,309.0,1.0,0.0,59.0,0.0,0.0,0,688.0,3629.0,0
2022-11-05,건대입구,하차,4499.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,309.0,0.0,0.0,36.0,0.0,0.0,0,688.0,2523.0,0
2022-11-05,건대입구,하차,4499.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,309.0,0.0,0.0,36.0,0.0,0.0,0,4499.0,987.0,0
2022-11-06,건대입구,하차,322.0,0.0,0.0,3.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,79.0,0.0,0.0,0,4499.0,2170.0,0
2022-11-06,건대입구,승차,538.0,0.0,0.0,3.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,1.0,0.0,79.0,0.0,0.0,0,322.0,4175.0,0
2022-11-06,건대입구,승차,2174.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,1.0,0.0,42.0,0.0,0.0,0,538.0,2795.0,0
2022-11-06,건대입구,하차,3069.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,42.0,0.0,0.0,0,2174.0,688.0,0
2022-11-07,건대입구,승차,2240.0,0.0,0.0,6.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,311.0,1.0,0.0,79.0,0.0,0.0,0,3069.0,688.0,0
2022-11-07,건대입구,승차,2240.0,0.0,0.0,6.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,311.0,1.0,0.0,79.0,0.0,0.0,0,2240.0,4499.0,0
2022-11-07,건대입구,하차,3368.0,0.0,0.0,13.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,0.0,50.0,0.0,0.0,0,2240.0,4499.0,0
2022-11-07,건대입구,하차,3368.0,0.0,0.0,13.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,0.0,50.0,0.0,0.0,0,3368.0,322.0,0
2022-11-08,건대입구,하차,1069.0,0.0,0.0,10.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,78.0,0.0,0.0,0,3368.0,538.0,0
2022-11-08,건대입구,승차,2326.0,0.0,0.0,10.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,312.0,1.0,0.0,78.0,0.0,0.0,0,1069.0,2174.0,0
2022-11-08,건대입구,승차,2432.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,312.0,1.0,0.0,48.0,0.0,0.0,0,2326.0,3069.0,0
2022-11-08,건대입구,하차,3411.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,48.0,0.0,0.0,0,2432.0,2240.0,0
2022-11-09,건대입구,하차,1079.0,0.0,0.0,6.9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,313.0,0.0,0.0,88.0,0.0,0.0,0,3411.0,2240.0,0
2022-11-09,건대입구,승차,2363.0,0.0,0.0,6.9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,313.0,1.0,0.0,88.0,0.0,0.0,0,1079.0,3368.0,0
2022-11-09,건대입구,승차,2452.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,313.0,1.0,0.0,66.0,0.0,0.0,0,2363.0,3368.0,0
2022-11-09,건대입구,하차,3674.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,313.0,0.0,0.0,66.0,0.0,0.0,0,2452.0,1069.0,0
2022-11-10,건대입구,하차,1026.0,0.0,0.0,8.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,314.0,0.0,0.0,88.0,0.0,0.0,0,3674.0,2326.0,0
2022-11-10,건대입구,승차,2275.0,0.0,0.0,8.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,314.0,1.0,0.0,88.0,0.0,0.0,0,1026.0,2432.0,0
2022-11-10,건대입구,승차,2561.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,314.0,1.0,0.0,61.0,0.0,0.0,0,2275.0,3411.0,0
2022-11-10,건대입구,하차,3575.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,314.0,0.0,0.0,61.0,0.0,0.0,0,2561.0,1079.0,0
2022-11-11,건대입구,하차,1039.0,0.0,0.0,11.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,315.0,0.0,0.0,75.0,0.0,0.0,0,3575.0,2363.0,0
2022-11-11,건대입구,하차,1039.0,0.0,0.0,11.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,315.0,0.0,0.0,75.0,0.0,0.0,0,1039.0,2452.0,0
2022-11-11,건대입구,승차,2748.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,315.0,1.0,0.0,45.0,0.0,0.0,0,1039.0,3674.0,0
2022-11-11,건대입구,승차,2748.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,315.0,1.0,0.0,45.0,0.0,0.0,0,2748.0,1026.0,0
2022-11-12,건대입구,하차,451.0,0.0,0.0,12.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,316.0,0.0,0.0,75.0,0.0,0.0,0,2748.0,2275.0,0
2022-11-12,건대입구,하차,451.0,0.0,0.0,12.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,316.0,0.0,0.0,75.0,0.0,0.0,0,451.0,2561.0,0
2022-11-12,건대입구,승차,2600.0,0.0,0.0,17.1,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,316.0,1.0,0.0,88.0,0.0,0.0,0,451.0,3575.0,0
2022-11-12,건대입구,승차,2600.0,0.0,0.0,17.1,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,316.0,1.0,0.0,88.0,0.0,0.0,0,2600.0,1039.0,0
2022-11-13,건대입구,승차,482.0,0.0,0.0,9.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,1.0,0.0,91.0,0.0,0.0,0,2600.0,1039.0,0
2022-11-13,건대입구,승차,482.0,0.0,0.0,9.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,1.0,0.0,91.0,0.0,0.0,0,482.0,2748.0,0
2022-11-13,건대입구,하차,2851.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,79.0,0.0,0.0,0,482.0,2748.0,0
2022-11-13,건대입구,하차,2851.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,79.0,0.0,0.0,0,2851.0,451.0,0
2022-11-14,건대입구,하차,1023.0,0.0,0.0,9.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,91.0,0.0,0.0,0,2851.0,451.0,0
2022-11-14,건대입구,하차,1023.0,0.0,0.0,9.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,91.0,0.0,0.0,0,1023.0,2600.0,0
2022-11-14,건대입구,승차,2503.0,0.0,0.0,9.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,318.0,1.0,0.0,54.0,0.0,0.0,0,1023.0,2600.0,0
2022-11-14,건대입구,승차,2503.0,0.0,0.0,9.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,318.0,1.0,0.0,54.0,0.0,0.0,0,2503.0,482.0,0
2022-11-15,건대입구,승차,2226.0,0.0,0.0,4.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,319.0,1.0,0.0,79.0,0.0,0.0,0,2503.0,482.0,0
2022-11-15,건대입구,승차,2226.0,0.0,0.0,4.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,319.0,1.0,0.0,79.0,0.0,0.0,0,2226.0,2851.0,0
2022-11-15,건대입구,하차,3421.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,64.0,0.0,0.0,0,2226.0,2851.0,0
2022-11-15,건대입구,하차,3421.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,64.0,0.0,0.0,0,3421.0,1023.0,0
2022-11-16,건대입구,승차,2216.0,0.0,0.0,5.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,320.0,1.0,0.0,97.0,0.0,0.0,0,3421.0,1023.0,0
2022-11-16,건대입구,하차,1001.0,0.0,0.0,5.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,320.0,0.0,0.0,97.0,0.0,0.0,0,2216.0,2503.0,0
2022-11-16,건대입구,하차,3522.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,320.0,0.0,0.0,42.0,0.0,0.0,0,1001.0,2503.0,0
2022-11-16,건대입구,승차,2529.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,320.0,1.0,0.0,42.0,0.0,0.0,0,3522.0,2226.0,0
2022-11-17,건대입구,승차,1989.0,0.0,0.0,5.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,321.0,1.0,0.0,74.0,0.0,0.0,0,2529.0,2226.0,0
2022-11-17,건대입구,하차,1020.0,0.0,0.0,5.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,321.0,0.0,0.0,74.0,0.0,0.0,0,1989.0,3421.0,0
2022-11-17,건대입구,승차,2792.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,321.0,1.0,0.0,54.0,0.0,0.0,0,1020.0,3421.0,0
2022-11-17,건대입구,하차,3635.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,321.0,0.0,0.0,54.0,0.0,0.0,0,2792.0,2216.0,0
2022-11-18,건대입구,하차,942.0,0.0,0.0,5.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,322.0,0.0,0.0,88.0,0.0,0.0,0,3635.0,1001.0,0
2022-11-18,건대입구,하차,942.0,0.0,0.0,5.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,322.0,0.0,0.0,88.0,0.0,0.0,0,942.0,3522.0,0
2022-11-18,건대입구,승차,2970.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,322.0,1.0,0.0,46.0,0.0,0.0,0,942.0,2529.0,0
2022-11-18,건대입구,승차,2970.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,322.0,1.0,0.0,46.0,0.0,0.0,0,2970.0,1989.0,0
2022-11-19,건대입구,하차,588.0,0.0,0.0,9.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,323.0,0.0,0.0,67.0,0.0,0.0,0,2970.0,1020.0,0
2022-11-19,건대입구,승차,741.0,0.0,0.0,9.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,323.0,1.0,0.0,67.0,0.0,0.0,0,588.0,2792.0,0
2022-11-19,건대입구,하차,4457.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,323.0,0.0,0.0,39.0,0.0,0.0,0,741.0,3635.0,0
2022-11-19,건대입구,승차,3354.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,323.0,1.0,0.0,39.0,0.0,0.0,0,4457.0,942.0,0
2022-11-20,건대입구,승차,552.0,0.0,0.0,9.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,1.0,0.0,68.0,0.0,0.0,0,3354.0,942.0,0
2022-11-20,건대입구,하차,268.0,0.0,0.0,9.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,68.0,0.0,0.0,0,552.0,2970.0,0
2022-11-20,건대입구,하차,3247.0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,44.0,0.0,0.0,0,268.0,2970.0,0
2022-11-20,건대입구,승차,2212.0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,1.0,0.0,44.0,0.0,0.0,0,3247.0,588.0,0
2022-11-21,건대입구,하차,1100.0,0.0,0.0,9.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,74.0,0.0,0.0,0,2212.0,741.0,0
2022-11-21,건대입구,승차,2179.0,0.0,0.0,9.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,325.0,1.0,0.0,74.0,0.0,0.0,0,1100.0,4457.0,0
2022-11-21,건대입구,승차,2389.0,0.0,0.0,13.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,325.0,1.0,0.0,62.0,0.0,0.0,0,2179.0,3354.0,0
2022-11-21,건대입구,하차,3312.0,0.0,0.0,13.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,62.0,0.0,0.0,0,2389.0,552.0,0
2022-11-22,건대입구,하차,1081.0,0.0,0.0,7.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,90.0,0.0,0.0,0,3312.0,268.0,0
2022-11-22,건대입구,승차,2211.0,0.0,0.0,7.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,326.0,1.0,0.0,90.0,0.0,0.0,0,1081.0,3247.0,0
2022-11-22,건대입구,승차,2362.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,326.0,1.0,0.0,50.0,0.0,0.0,0,2211.0,2212.0,0
2022-11-22,건대입구,하차,3316.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,50.0,0.0,0.0,0,2362.0,1100.0,0
2022-11-23,건대입구,승차,2195.0,0.0,0.0,9.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,327.0,1.0,0.0,74.0,0.0,0.0,0,3316.0,2179.0,0
2022-11-23,건대입구,하차,1006.0,0.0,0.0,9.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,327.0,0.0,0.0,74.0,0.0,0.0,0,2195.0,2389.0,0
2022-11-23,건대입구,하차,3525.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,327.0,0.0,0.0,39.0,0.0,0.0,0,1006.0,3312.0,0
2022-11-23,건대입구,승차,2439.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,327.0,1.0,0.0,39.0,0.0,0.0,0,3525.0,1081.0,0
2022-11-24,건대입구,승차,2197.0,0.0,0.0,6.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,328.0,1.0,0.0,67.0,0.0,0.0,0,2439.0,2211.0,0
2022-11-24,건대입구,하차,1038.0,0.0,0.0,6.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,328.0,0.0,0.0,67.0,0.0,0.0,0,2197.0,2362.0,0
2022-11-24,건대입구,하차,3755.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,328.0,0.0,0.0,60.0,0.0,0.0,0,1038.0,3316.0,0
2022-11-24,건대입구,승차,2567.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,328.0,1.0,0.0,60.0,0.0,0.0,0,3755.0,2195.0,0
2022-11-25,건대입구,하차,943.0,0.0,0.0,8.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,329.0,0.0,0.0,81.0,0.0,0.0,0,2567.0,1006.0,0
2022-11-25,건대입구,승차,2094.0,0.0,0.0,8.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,329.0,1.0,0.0,81.0,0.0,0.0,0,943.0,3525.0,0
2022-11-25,건대입구,승차,2866.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,329.0,1.0,0.0,39.0,0.0,0.0,0,2094.0,2439.0,0
2022-11-25,건대입구,하차,3946.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,329.0,0.0,0.0,39.0,0.0,0.0,0,2866.0,2197.0,0
2022-11-26,건대입구,승차,740.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,330.0,1.0,0.0,76.0,0.0,0.0,0,3946.0,1038.0,0
2022-11-26,건대입구,하차,412.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,330.0,0.0,0.0,76.0,0.0,0.0,0,740.0,3755.0,0
2022-11-26,건대입구,승차,2992.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,330.0,1.0,0.0,34.0,0.0,0.0,0,412.0,2567.0,0
2022-11-26,건대입구,하차,4682.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,330.0,0.0,0.0,34.0,0.0,0.0,0,2992.0,943.0,0
2022-11-27,건대입구,하차,274.0,0.0,0.0,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,0.0,59.0,0.0,0.0,0,4682.0,2094.0,0
2022-11-27,건대입구,하차,274.0,0.0,0.0,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,0.0,59.0,0.0,0.0,0,274.0,2866.0,0
2022-11-27,건대입구,승차,2242.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,1.0,0.0,31.0,0.0,0.0,0,274.0,3946.0,0
2022-11-27,건대입구,승차,2242.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,1.0,0.0,31.0,0.0,0.0,0,2242.0,740.0,0
2022-11-28,건대입구,하차,1080.0,0.0,0.0,9.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,0.0,36.0,0.0,0.0,0,2242.0,412.0,0
2022-11-28,건대입구,하차,1080.0,0.0,0.0,9.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,0.0,36.0,0.0,0.0,0,1080.0,2992.0,0
2022-11-28,건대입구,승차,2465.0,0.0,0.0,13.4,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,332.0,1.0,0.0,82.0,0.0,0.0,0,1080.0,4682.0,0
2022-11-28,건대입구,승차,2465.0,0.0,0.0,13.4,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,332.0,1.0,0.0,82.0,0.0,0.0,0,2465.0,274.0,0
2022-11-29,건대입구,하차,1053.0,0.0,0.0,11.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,91.0,0.0,0.0,0,2465.0,274.0,0
2022-11-29,건대입구,승차,2200.0,0.0,0.0,11.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,333.0,1.0,0.0,91.0,0.0,0.0,0,1053.0,2242.0,0
2022-11-29,건대입구,하차,3211.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,45.0,0.0,0.0,0,2200.0,2242.0,0
2022-11-29,건대입구,승차,2327.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,333.0,1.0,0.0,45.0,0.0,0.0,0,3211.0,1080.0,0
2022-11-30,건대입구,하차,969.0,0.0,0.0,-6.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,334.0,0.0,0.0,50.0,0.0,1.0,0,2327.0,1080.0,0
2022-11-30,건대입구,승차,2190.0,0.0,0.0,-6.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,334.0,1.0,0.0,50.0,0.0,1.0,0,969.0,2465.0,0
2022-11-30,건대입구,하차,3160.0,0.0,0.0,-4.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,334.0,0.0,0.0,42.0,0.0,1.0,0,2190.0,2465.0,0
2022-11-30,건대입구,승차,2419.0,0.0,0.0,-4.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,334.0,1.0,0.0,42.0,0.0,1.0,0,3160.0,1053.0,0
2022-12-01,건대입구,승차,2184.0,0.0,0.0,-8.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,335.0,1.0,0.0,35.0,0.0,0.0,0,2419.0,2200.0,0
2022-12-01,건대입구,하차,997.0,0.0,0.0,-8.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,335.0,0.0,0.0,35.0,0.0,0.0,0,2184.0,3211.0,0
2022-12-01,건대입구,승차,2468.0,0.0,0.0,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,335.0,1.0,0.0,42.0,0.0,0.0,0,997.0,2327.0,0
2022-12-01,건대입구,하차,3212.0,0.0,0.0,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,335.0,0.0,0.0,42.0,0.0,0.0,0,2468.0,969.0,0
2022-12-02,건대입구,하차,984.0,0.0,0.0,-7.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,336.0,0.0,0.0,60.0,0.0,0.0,0,3212.0,2190.0,0
2022-12-02,건대입구,승차,2076.0,0.0,0.0,-7.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,336.0,1.0,0.0,60.0,0.0,0.0,0,984.0,3160.0,0
2022-12-02,건대입구,승차,2735.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,336.0,1.0,0.0,30.0,0.0,0.0,0,2076.0,2419.0,0
2022-12-02,건대입구,하차,3911.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,336.0,0.0,0.0,30.0,0.0,0.0,0,2735.0,2184.0,0
2022-12-03,건대입구,하차,446.0,0.0,0.0,-0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,337.0,0.0,0.0,68.0,0.0,0.0,0,3911.0,997.0,0
2022-12-03,건대입구,승차,654.0,0.0,0.0,-0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,337.0,1.0,0.0,68.0,0.0,0.0,0,446.0,2468.0,0
2022-12-03,건대입구,승차,2691.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,337.0,1.0,0.0,67.0,0.0,0.0,0,654.0,3212.0,0
2022-12-03,건대입구,하차,3952.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,337.0,0.0,0.0,67.0,0.0,0.0,0,2691.0,984.0,0
2022-12-04,건대입구,승차,430.0,0.0,0.0,-4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,1.0,0.0,44.0,0.0,0.0,0,3952.0,2076.0,0
2022-12-04,건대입구,하차,260.0,0.0,0.0,-4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,0.0,44.0,0.0,0.0,0,430.0,2735.0,0
2022-12-04,건대입구,승차,2040.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,1.0,0.0,33.0,0.0,0.0,0,260.0,3911.0,0
2022-12-04,건대입구,하차,2787.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,0.0,33.0,0.0,0.0,0,2040.0,446.0,0
2022-12-05,건대입구,승차,2155.0,0.0,0.0,-6.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,339.0,1.0,0.0,39.0,0.0,0.0,0,2787.0,654.0,0
2022-12-05,건대입구,승차,2155.0,0.0,0.0,-6.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,339.0,1.0,0.0,39.0,0.0,0.0,0,2155.0,2691.0,0
2022-12-05,건대입구,하차,3120.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,33.0,0.0,0.0,0,2155.0,3952.0,0
2022-12-05,건대입구,하차,3120.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,33.0,0.0,0.0,0,3120.0,430.0,0
2022-12-06,건대입구,승차,2128.0,0.0,0.0,-2.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,340.0,1.0,0.0,67.0,0.0,0.0,0,3120.0,260.0,0
2022-12-06,건대입구,승차,2128.0,0.0,0.0,-2.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,340.0,1.0,0.0,67.0,0.0,0.0,0,2128.0,2040.0,0
2022-12-06,건대입구,하차,3157.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,58.0,0.0,0.0,0,2128.0,2787.0,0
2022-12-06,건대입구,하차,3157.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,58.0,0.0,0.0,0,3157.0,2155.0,0
2022-12-07,건대입구,하차,1023.0,0.0,0.0,2.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,341.0,0.0,0.0,71.0,0.0,0.0,0,3157.0,2155.0,0
2022-12-07,건대입구,승차,2174.0,0.0,0.0,2.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,341.0,1.0,0.0,71.0,0.0,0.0,0,1023.0,3120.0,0
2022-12-07,건대입구,하차,3422.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,341.0,0.0,0.0,52.0,0.0,0.0,0,2174.0,3120.0,0
2022-12-07,건대입구,승차,2499.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,341.0,1.0,0.0,52.0,0.0,0.0,0,3422.0,2128.0,0
